CreationDate,Creator,Date_of_Movement,EditDate,Editor,Fault_Slip_Measurement_Type,Feature_Origin,GlobalID,Heave_cm,Heave_max_cm,Heave_min_cm,Horizontal_Separation_Max_cm,Horizontal_Separation_Min_cm,Horizontal_Separation_cm,Local_Fault_Azimuth_Degrees,Local_Fault_Dip,Mode_Observation,Net_Slip_Max_cm,Net_Slip_Min_cm,Net_Slip_Preferred_cm,Notes,OBJECTID,Plunge,Rupture_Expression,Rupture_Width_Max_m,Rupture_Width_Min_m,Rupture_Width_m,Scarp_Facing_Direction,Slip_Azimuth,Slip_Offset_Feature_Notes,Slip_Sense,Station_ID,VM_Slip_Azimuth,Vector_Offset_Feature_Notes,Vertical_Separation_Max_cm,Vertical_Separation_Min_cm,Vertical_Separation_cm,_Compiler_Note,_aperture_max,_aperture_min,_aperture_pref,_citation,_comp_offset,_feature_type,_heave_type,_latitude,_longitude,_obs_affiliation,_obs_position,_observed_feature,_orig_lat,_orig_lon,_photo,_source,_team,_team_id,_trace,_vert_slip_type
2019-07-07T10:58:15-07,M. DeFrisco,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; 5 m wide zone of deformation. Rupture steps to several m to NW. NW side up about 6 cm relative to SE. ,1361,,Zone of deformation,,,5.0,East,,,Left,Airport lake MD001 (C1_187),,,,,6.0,,,,,,,,,35.885165,-117.7053932,CGS,At Site,,35.885165,-117.7053932,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T11:01:29-07,B. Olson,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Fault scarp, minor vertical offset <15 cm",1362,,,,,,,,,Normal,Placemark 15,,,15.0,,,,,,,,,,,35.7682575,-117.6021316,CGS,At Site,,35.7682575,-117.6021316,,7.1,"B. Brooks/USGS
B. Haddon/USGS
K. Hudnut/USGS
K. Kendrick/USGS
J. Nevitt/USGS
B. Olson/CGS",'07/07-4',,Separation
2019-07-07T11:03:36-07,E. Spangler,,,,,Tectonic,,,,,,,19.0,,,,,,,"Source: Ridgecrest 2019; 19 cm left lateral offset, 2 cm vertical north side up",1363,,,,,,South,,,Left,AP 2 (C1_69),,,,,2.0,,,,,,,,,35.88495703,-117.7056292,CGS,At Site,Soil,35.88495703,-117.7056292,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T11:10:02-07,I. Pierce,,,,Separation,Tectonic,,,,,120.0,80.0,100.0,,,,,,,"Source: Ridgecrest 2019; Right-lateral offset of wash margin, difficult to measure due to vegetatuin but ~1 m.  To south left stepping mole track through alluvium with distributed strands (offsets not observed) distributed? Zone 100 ft wide.",1364,,Mole track,,,30.47999954,,,,Right,97,,,,,,,,,,,,Natural,,35.58686928,-117.3902714,UNR,At Site,Stream margin,35.58686928,-117.3902714,,7.1,"R. Koehler/UNR
I. Pierce/UNR",'07/07-13',,
2019-07-07T11:14:16-07,M. DeFrisco,,,,,Tectonic,,,,,,,7.0,,,,,,,"Source: Ridgecrest 2019; Poor location accuracy. Narrow zone of deformation about 1 m wide. 35.8840087, -117.7066020. 7 cm offset",1365,,Zone of deformation,,,1.0,,,,Left,MD002 (C1_188),,,,,,,,,,,,,,35.88403083,-117.7066278,CGS,At Site,,35.88403083,-117.7066278,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,
2019-07-07T11:15:42-07,E. Spangler,,,,,Tectonic,,,,,0.5,,,,,,,,,Source: Ridgecrest 2019; 5 mm or less of left lateral offset. At location where this fault rupture ends and steps right,1366,,,,,,,,,Left,AP 3 (C1_70),,,,,,,,,,,,,,35.88348316,-117.7068756,CGS,At Site,Soil,35.88348316,-117.7068756,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,
2019-07-07T11:17:52-07,E. Spangler,,,,,Tectonic,,,,,,,3.0,,,,,,,Source: Ridgecrest 2019; 3 cm of left lateral offset on start of new right step fracture ,1367,,,,,,,,,Left,AP 3 (C1_71),,,,,,,,,,,,,,35.88349824,-117.7070316,CGS,At Site,Soil,35.88349824,-117.7070316,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,
2019-07-07T11:36:03-07,S. Akciz,,,,,Tectonic,,,,,6.5,5.5,,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Right-lateral offsets 5.5-6.5 cm. No vertical offset.",1368,,,,,,,,,Right,Placemark 14,,,,,,,,,,,,,,35.57879671,-117.3802207,CSUF,At Site,,35.57879671,-117.3802207,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,
2019-07-07T11:52:13-07,E. Spangler,,,,,Tectonic,,,,,,,10.19999981,,,,,,,"Source: Ridgecrest 2019; 7 cm vertical offset, 10 cm left lateral. Sub parallel strand 9 m to south with 2mm left lateral and 5 mm vertical ",1369,,,,,9.0,,,,Left,AP5 (C1_73),,,,,7.5,,,,,,,,,35.88990332,-117.6997844,CGS,At Site,Soil,35.88990332,-117.6997844,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T11:57:04-07,I. Pierce,,,,Separation,Tectonic,,,,,115.0,85.0,100.0,,,,,,,Source: Ridgecrest 2019; Channel margin offset 1 m. Vertical is ~40 cm up on NE. ,1370,,,,,,West,,,Right - Normal ,104,,,,,40.0,,,,,,,Natural,,35.59170884,-117.397833,UNR,At Site,Channel margin,35.59170884,-117.397833,,7.1,"R. Koehler/UNR
I. Pierce/UNR",'07/07-13',,Separation
2019-07-07T12:02:38-07,M. DeFrisco,,,,,Tectonic,,,,,,,10.0,,,,,,,"Source: Ridgecrest 2019; 10 cm left lateral. Continuation of conjugate NE trending fault. Zone of deformation 10 m. Poor location; From J. Thompson Jobe: Rupture crosses road, 10 cm left lateral on road parallel to fault, no obvious vertical offset",1371,,Zone of deformation,,,10.0,,,,Left,MD003 (C1_189),,,,,,Adjusted coordinate from R. Gold.,,,,,,Cultural,,35.89237,-117.69661,CGS,At Site,Road,35.8922925,-117.6967182,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,
2019-07-07T12:06:53-07,I. Pierce,,,,Separation,Tectonic,,,,,105.0,95.0,100.0,,,,,,,Source: Ridgecrest 2019; Right offset of clean sand margin. ,1372,,,,,,,,,Right,105,,,,,,,,,,,,Natural,,35.59237428,-117.3986799,UNR,At Site,Sand line,35.59237428,-117.3986799,,7.1,"R. Koehler/UNR
I. Pierce/UNR",'07/07-13',,
2019-07-07T12:09:19-07,S. Akciz,,,,Separation,Tectonic,,,,,65.0,35.0,50.0,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Right-lateral offset 50 +/-15 cm pebble/sand contact
Vertical offset might be apparent ~5 cm w side down",1373,,,,,,West,,,Right,Placemark 20,,,,,5.0,,,,,,,Natural,,35.57814817,-117.3777324,CSUF,At Site,Pebble/Sand Contact,35.57814817,-117.3777324,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,Separation
2019-07-07T12:18:49-07,J. Thompson Jobe,,,,,Tectonic,,,,,17.0,8.0,,,,,,,,"Source: Ridgecrest 2019; Rupture crosses road, vertical separation is 12 cm, right lateral motion too,so net slip is 14-16 cm?. Rupture trends N5E, 8 cm lateral. On road, 16-17 cm of right lateral. Photos 591,592",1374,,,,,,,,,Right - Normal,Stop 9 - 070719,,,,,12.0,,,,,,,,,35.89931678,-117.6878281,USGS,At Site,,35.89931678,-117.6878281,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T12:20:18-07,S. Akciz,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Vertical offset 14 cm. No lateral measured
Strike 152",1375,,,,,,,,,Normal,Placemark 21,,,,,14.0,,,,,,,,,35.57766753,-117.3772968,CSUF,At Site,,35.57766753,-117.3772968,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,Separation
2019-07-07T12:40:16-07,B. Olson,,,,Offset,Tectonic,,,,,,,3.5,,,,,,,"Source: Ridgecrest 2019; Northernmost fault break in asphalt road, 3.5 cm @ N55W",1376,,,,,,,55.0,,Right,Placemark 7,55.0,,,,,,,,,,,Cultural,,35.72247047,-117.5724361,CGS,At Site,Road,35.72247047,-117.5724361,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,
2019-07-07T12:44:50-07,I. Pierce,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; Southwest facing scarp in alluvial fan 60-70 cm high.,1377,,Scarp,,,,West,,,Normal,108,,,70.0,60.0,,,,,,,,Natural,,35.60105523,-117.40606,UNR,At Site,Alluvial fan,35.60105523,-117.40606,,7.1,"R. Koehler/UNR
I. Pierce/UNR",'07/07-13',,Separation
2019-07-07T12:44:57-07,B. Olson,,,,Offset,Tectonic,,,,,,,82.0,,,,,,,"Source: Ridgecrest 2019; Fault rupture in asphalt, 82 cm @ N38W, asphalt delaminated on NW side and rode over berm edge",1378,,,,,,,322.0,,Right,Placemark 8,322.0,,,,,,,,,,,Cultural,,35.72244467,-117.5725979,CGS,At Site,Asphalt,35.72244467,-117.5725979,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,
2019-07-07T12:50:20-07,I. Pierce,,,,Separation,Tectonic,,,,,85.0,65.0,75.0,,,,,,,"Source: Ridgecrest 2019; Offset dirt road , about 60 cm on main strand and about 15 cm on secondary strand to east:  Also another strand to west with limited offset. Linear depression,",1379,,,,,,,,,Right,110,,,,,,Summed displacement across two strands,,,,,,Cultural,,35.60220463,-117.4069069,UNR,At Site,Dirt Road,35.60220463,-117.4069069,,7.1,"R. Koehler/UNR
I. Pierce/UNR",'07/07-13',,
2019-07-07T12:51:45-07,B. Olson,,,,Offset,Tectonic,,,,,149.0,55.0,148.0,,,,,,,"Source: Ridgecrest 2019; Fault rupture in road, 148 cm @ N17W, south berm appears offset only 55 cm (could be distributed). From K. Kendrick: 148-149 cm slip vector; N17W vector azimuth.",1380,,,,,,,343.0,,Right,Placemark 9,,,,,,,,,,,,Cultural,,35.72243664,-117.5728093,CGS,At Site,Road,35.72243664,-117.5728093,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,
2019-07-07T12:54:05-07,E. Spangler,,,,,Tectonic,,,,,,,4.0,,,,,,,"Source: Ridgecrest 2019; 4 cm right lateral offset with 2-4 cm vertical, east side up. 1 meter zone of deformation",1381,,Zone of deformation,,,1.0,West,,,Right,AP 7 (C1_74),,,4.0,2.0,,,,,,,,,,35.90341805,-117.6898851,CGS,At Site,Soil,35.90341805,-117.6898851,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T12:57:19-07,K. Kendrick,,,,Offset,Tectonic,,,,,,,12.0,,,,,,12.0,Source: Ridgecrest 2019; Fault rupture in road; 12 cm slip vector; N31W azimuth,1382,,Crack(s),,,,,329.0,,Right,169,329.0,,,,,,,,,,,,,35.722408,-117.572893,USGS,At Site,yellow centerline of paved road,35.722408,-117.572893,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,
2019-07-07T13:00:00-07,K. Hudnut,,,,,Tectonic,,,,,,,180.0,,,,,,,Source: Ridgecrest 2019; 1.8 m at abandoned railroad,1383,,,,,,,,,Right,,,,,,,Observation time estimated,,,,,,,,35.72124,-117.571621,USGS,At Site,,35.72124,-117.571621,,7.1,"B. Brooks/USGS
B. Haddon/USGS
K. Hudnut/USGS
K. Kendrick/USGS
J. Nevitt/USGS
B. Olson/CGS",'07/07-4',,
2019-07-07T13:00:00-07,K. Hudnut,,,,,Tectonic,,,,,,,250.0,,,,,,,Source: Ridgecrest 2019; 2.5 m at access road,1384,,,,,,,,,Right,,,,,,,Observation time estimated,,,,,,,,35.722447,-117.572679,USGS,At Site,,35.722447,-117.572679,,7.1,"B. Brooks/USGS
B. Haddon/USGS
K. Hudnut/USGS
K. Kendrick/USGS
J. Nevitt/USGS
B. Olson/CGS",'07/07-4',,
2019-07-07T13:04:03-07,B. Olson,,,,Offset,Tectonic,,,,,,,4.0,,,,,,4.0,"Source: Ridgecrest 2019; Fault rupture in asphalt road, 4 cm @ N25W From Kendrick: 4 cm slip vector; N29W",1385,,,,,,,,,Right,Placemark 11,,,,,,,,,,,,Cultural,,35.72236447,-117.5731091,CGS,At Site,Asphalt road; from Kendrick: Crack edge in asphalt.,35.72236447,-117.5731091,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,
2019-07-07T13:08:01-07,B. Olson,,,,Offset,Tectonic,,,,,14.0,13.5,,,,,,,,"Source: Ridgecrest 2019; Fault rupture in asphalt road, 14 cm @ N33W",1386,,Crack(s),,,,,327.0,,Right,Placemark 12,327.0,,,,,,,,,,,Cultural,,35.72236846,-117.5733155,CGS,At Site,Asphalt road,35.72236846,-117.5733155,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,
2019-07-07T13:10:00-07,E. Haddon,,,,,Tectonic,,,,,,,265.0,,,,,,,Source: Ridgecrest 2019; Right Lateral 2.65 m,1387,,,,,,,,,Right,Placemark 1,,,,,,Observation time is estimated,,,,,,,,35.72232101,-117.5733201,USGS,At Site,,35.72232101,-117.5733201,,7.1,"B. Brooks/USGS
B. Haddon/USGS
K. Hudnut/USGS
K. Kendrick/USGS
J. Nevitt/USGS
B. Olson/CGS",'07/07-4',,
2019-07-07T13:37:53-07,J. Thompson Jobe,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Rupture crosses road. Trends N20W. Mostly vertical offset, minor left lateral offset, down to west, but there appears to be a graben north of road, 14 +/- 2 cm vertical separation, On another 7-8 cm, Max of 10 cm, min of 5 cm, photo 596, cracks distributed over 10-12 m total ",1388,,,12.0,10.0,,West,,,Normal,Stop 12 - 070719,,,10.0,5.0,,,,,,,,,,35.90212529,-117.7019129,USGS,At Site,,35.90212529,-117.7019129,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T13:43:46-07,E. Spangler,,,,,Tectonic,,,,,10.0,2.0,,,,,,,,Source: Ridgecrest 2019; 14 +/- 2 cm vertical offset. Maximum of 10 cm left lateral offset. Sub parallel rupture 4 m to west. Width of deformation is approx 10 m,1389,,,,,10.0,,,,Left,MD006 (C1_75),,,16.0,12.0,14.0,,,,,,,,,35.9023649,-117.701656,CGS,At Site,Road/soil,35.9023649,-117.701656,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T14:00:48-07,M. DeFrisco,,,,,Tectonic,,,,,10.0,8.0,,,,,,,,Source: Ridgecrest 2019; 130 m Wide zone of deformation. Many small discontinuous cracks 8-10 cm,1390,,Zone of deformation,,,130.0,,,,Left,MD005 (C1_190),,,,,,,,,,,,,,35.90322067,-117.7046015,CGS,At Site,,35.90322067,-117.7046015,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,
2019-07-07T14:01:17-07,S. Akciz,,,,Separation,Tectonic,,,,,82.0,62.0,72.0,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Solo mapping rest of the day to the N
Offset road edge
Right-lateral offset 72 /+- 10 cm. No vertical offset.
Strike 150",1391,,,,,,,,,Right,Placemark 22,,,,,,,,,,,,Cultural,,35.5964898,-117.4023367,CSUF,At Site,Road edge,35.5964898,-117.4023367,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,
2019-07-07T14:13:13-07,E. Spangler,,,,,Tectonic,,,,,,,5.0,,,,,,,"Source: Ridgecrest 2019; 2 ruptures, with net 5 cm of right lateral slip with net 11 cm of vertical between the two. 7 cm of vertical on the eastern fracture",1392,,,,,,,,,Right,MD 8 (C1_76),,,,,11.0,,,,,,,,,35.90385231,-117.7066388,CGS,At Site,Road,35.90385231,-117.7066388,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T14:13:58-07,J. Hernandez,,,,,Tectonic,,,,,,,6.0,,90.0,,,,,"Source: Ridgecrest 2019; Slip vector offset 6cm left lat, 3cm vert",1393,,,,,,,,,Left - Normal,C1_166,,,,,3.0,,,,,,,,,35.90293818,-117.7015542,CGS,At Site,,35.90293818,-117.7015542,,7.1,,'07/07-2a',,Separation
2019-07-07T14:18:15-07,M. DeFrisco,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; 20-26 cm vertical down to west,1394,,,,,,West,,,,MD008 (C1_191),,,26.0,20.0,,,,,,,,,,35.904165,-117.706527,CGS,At Site,,35.904165,-117.706527,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T14:27:14-07,M. DeFrisco,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Major fault. Down to west. Vertical. 25cm vertical offset at preexisting scarp; From J. Thompson Jobe: Rupture crosses road again, mostly vertical. 23-24cm vertical separation, fault trends N15E. Pre-existing scarp here. Coincides with mapped fault in QFFD",1395,,Scarp,,,,West,,,Normal,MD009 (C1_192),,,,23.0,25.0,,,,,,,,,35.90570933,-117.7139512,CGS,At Site,,35.90570933,-117.7139512,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T14:33:36-07,E. Spangler,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Normal fault rupture and a graben that is 9 meters wide. Rupture has 22 cm vertical offset, west side down. West strand/edge of graben has 2 cm vertical, down to east, variable. Pre existing scarp, approximately 6 ft high",1396,,Scarp,,,9.0,West,,,Normal,MD 10 (C1_77),,,,,20.0,,,,,,,,,35.9059376,-117.7138877,CGS,At Site,Soil,35.9059376,-117.7138877,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T14:36:23-07,J. Thompson Jobe,,,,,Tectonic,,,,,,,,,80.0,,,,,"Source: Ridgecrest 2019; 202/80 for fault plane, 21-22 cm of vertical separation. ",1397,,,,,,,,,Normal,Stop 16 - 070719,,,22.0,21.0,,,,,,,,,,35.90494535,-117.7137786,USGS,At Site,,35.90494535,-117.7137786,,7.1,"M. DeFrisco/CGS
C. DuRoss/USGS
R. Gold/USGS
J. Hernandez/CGS
D. McPhillips/USGS
E. Spangler/CGS
J. Thompson Jobe/USGS",'07/07-2',,Separation
2019-07-07T14:50:06-07,S. Akciz,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Vertical offset. 35 +/- 5 cm E scarp
Vertical offset 7 +/- 2 cm W scarp
No lateral visible
Strike 152",1398,,Scarp,,,,,,,Normal,Placemark 36,,,49.0,35.0,42.0,,,,,,,,,35.60150921,-117.4062061,CSUF,At Site,,35.60150921,-117.4062061,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,Separation
2019-07-07T14:55:00-07,S. Akciz,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
No lateral offset on this w side of the sag
Only vertical ~10 cm most of the strike ~150ish",1399,,,,,,,,,Normal,Placemark 37,,,,,10.0,Observation time is estimated,,,,,,,,35.60173075,-117.4070068,CSUF,At Site,,35.60173075,-117.4070068,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,Separation
2019-07-07T14:58:44-07,B. Olson,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Fault scarp, E side up, approx 80 cm vertical",1400,,Scarp,,,,West,,,Normal,Placemark 15,,,,,80.0,,,,,,,,,35.72894526,-117.5767278,CGS,At Site,,35.72894526,-117.5767278,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,Separation
2019-07-07T15:01:42-07,S. Akciz,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Vertical offset. 50 +/- 15 cm no right-lateral offset observed
Strike 152",1401,,,,,,,,,Normal,Placemark 38,,,65.0,35.0,50.0,,,,,,,,,35.60212751,-117.4067019,CSUF,At Site,,35.60212751,-117.4067019,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,Separation
2019-07-07T15:01:59-07,B. Olson,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Fault scarp in playa, approx 25 cm vertical uplift on E side",1402,,Scarp,,,,West,,,Normal,Placemark 16,,,,,25.0,,,,,,,,,35.72855651,-117.5765114,CGS,At Site,,35.72855651,-117.5765114,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,Separation
2019-07-07T15:04:38-07,B. Olson,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Fault scarp, west side up, approx 9 cm",1403,,Scarp,,,,East,,,Normal,Placemark 17,,,,,9.0,,,,,,,,,35.72837616,-117.5763639,CGS,At Site,,35.72837616,-117.5763639,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,Separation
2019-07-07T15:10:02-07,S. Akciz,,,,,Tectonic,,,,,75.0,60.0,,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Right-lateral offset tracks 60-75 cm
Vertical ~30 cm
Strike 149",1404,,,,,,,,,Right - Normal ,Placemark 40,,,,,30.0,,,,,,,Cultural,,35.60223277,-117.4067832,CSUF,At Site,Tracks,35.60223277,-117.4067832,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,Separation
2019-07-07T15:11:33-07,B. Olson,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Fault rupture, approx 45 cm vertical offset, E side up",1405,,,,,,West,,,Normal,Placemark 19,,,,,45.0,,,,,,,,,35.72756261,-117.5757149,CGS,At Site,,35.72756261,-117.5757149,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,Separation
2019-07-07T15:16:37-07,S. Akciz,,,,,Tectonic,,,,,120.0,110.0,,,,,,,,"Source: Ridgecrest 2019; Akciz 7/7/19
Strike 145
Photos view to E
2 scarps. W is more dominant
Right-lateral offset tracks 110-120 cm total",1406,,Scarp,,,,,,,Right,Placemark 41,,,,,,,,,,,,Cultural,,35.60249593,-117.4069784,CSUF,At Site,Tracks,35.60249593,-117.4069784,,7.1,"S. Akciz/CSUF
J. Bormann/CSULB
S. Padilla/CSUF",'07/07-10',,
2019-07-07T15:16:52-07,B. Olson,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Fault rupture, up to 37 cm up to the east",1407,,,,,,West,,,Normal,Placemark 20,,,37.0,,,,,,,,,,,35.72694141,-117.5753069,CGS,At Site,,35.72694141,-117.5753069,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,Separation
2019-07-07T15:17:00-07,E. Haddon,,,,Separation,Tectonic,,,,,290.0,230.0,250.0,,,,,,,Source: Ridgecrest 2019; RL is 2.3-2.5-2.9 m. Southern margin of incised channel. 42 cm vert that is up to east. Up fault feature trend is 275. Down fault feature trend is N65E. Fault strike is 330 . 4/5 quality. Compressional scarp--not able to accurately estimate magnitude of compression.,1408,,,,,,West,,,Right,Placemark 38,,,,,42.0,,,,,,,Natural,,35.73076416,-117.5780593,USGS,At Site,Channel,35.73076416,-117.5780593,,7.1,"B. Haddon/USGS
J. Nevitt/USGS",'07/07-6',,Separation
2019-07-07T15:25:47-07,K. Kendrick,,,,Offset,Tectonic,,,,,310.0,250.0,,,,,310.0,250.0,,Source: Ridgecrest 2019; N25W vector azimuth; 250 - 310 cm; up on east. Collapse of scarp has obscured piercing line on west side. We have projected min and max positions to yield min and max slip amount. ,1409,,,,,,West,335.0,,Right,173,335.0,,,,,,,,,,,Natural,,35.726221,-117.574734,USGS,At Site,channel margin,35.726221,-117.574734,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,
2019-07-07T15:39:00-07,E. Haddon,,,,Separation,Tectonic,,,,,310.0,230.0,285.0,,,,,,,"Source: Ridgecrest 2019; Southern channel margin RL is 2.3-2.85-3.1 m. ~0-5 cm vertical.  Up fault feature trend is 246, Down is 080.  Fault strike is 328. Quality is 4/5. Discrete faulting.",1410,,,,,,,,,Right,Placemark 39,,,,,0.5,,,,,,,Natural,,35.73142843,-117.5785609,USGS,At Site,Channel,35.73142843,-117.5785609,,7.1,"B. Haddon/USGS
J. Nevitt/USGS",'07/07-6',,Separation
2019-07-07T15:50:00-07,K. Hudnut,,,,,Tectonic,,,,,,,270.0,,,,,,,Source: Ridgecrest 2019; 2.7 m at power line from Ben MLS,1411,,,,,,,,,Right,,,,,,,Observation time estimated.,,,,,,Cultural,,35.7291,-117.576848,USGS,At Site,Power line,35.7291,-117.576848,,7.1,"B. Brooks/USGS
B. Haddon/USGS
K. Hudnut/USGS
K. Kendrick/USGS
J. Nevitt/USGS
B. Olson/CGS",'07/07-4',,
2019-07-07T15:50:45-07,K. Kendrick,,,,Offset,Tectonic,,,,,,,200.0,,,,,,,"Source: Ridgecrest 2019; Channel margin offset by 4 rupture zones. Projection gives an approximate RL of 2 m; ~85 cm up on east. 349 fault strike. From B. Olson: Channel margin offset over zone approx 4 m wide, approx 2 m @ N11W, vertical offset 85 cm east side up.",1412,,,,,,West,349.0,,Right,175,349.0,,,,85.0,,,,,,,Natural,,35.725949,-117.574574,USGS,At Site,Channel margin,35.725949,-117.574574,,7.1,"K. Kendrick/USGS
B. Olson/CGS",'07/07-5',,Separation
